time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-15T15:46:18.656Z,-5.9847,104.8427,63.25,4.5,mb,,118,2.477,0.47,us,us7000bpua,2020-09-21T16:32:29.040Z,"76 km SW of Bandar Lampung, Indonesia",earthquake,6.3,9.8,0.156,12,reviewed,us,us
2020-09-15T15:38:29.002Z,-6.8085,150.425,10,5,mb,,45,2.952,0.57,us,us7000bnj2,2020-09-21T16:03:22.040Z,"117 km SE of Kandrian, Papua New Guinea",earthquake,8.6,1.5,0.054,109,reviewed,us,us
2020-09-15T14:41:13.670Z,-62.2649,-58.4379,10,4.5,mb,,69,0.108,1.16,us,us7000bpui,2020-09-21T15:02:26.040Z,"South Shetland Islands",earthquake,4.5,1.9,0.172,10,reviewed,us,us
2020-09-15T14:03:31.408Z,-56.7554,-26.1137,36.43,4.5,mb,,125,6.39,0.53,us,us7000bpue,2020-09-21T14:10:32.040Z,"South Sandwich Islands region",earthquake,13.9,3.1,0.14,15,reviewed,us,us
2020-09-15T11:32:21.233Z,-20.1811,67.4863,10,4.5,mb,,92,48.44,0.43,us,us7000bpud,2020-10-10T06:24:09.040Z,"Mid-Indian Ridge",earthquake,14.6,1.9,0.14,15,reviewed,us,us
2020-09-15T10:55:13.453Z,-14.901,-179.851,10,4.9,mb,,109,1.775,0.75,us,us7000bnh9,2020-10-11T05:56:46.040Z,"189 km NNE of Labasa, Fiji",earthquake,9.4,1.8,0.102,30,reviewed,us,us
2020-09-15T08:04:28.832Z,-16.9938,168.5788,10,4.7,mb,,132,2.027,1.11,us,us7000bng9,2020-09-15T09:18:36.040Z,"86 km NNE of Port-Vila, Vanuatu",earthquake,6.6,1.7,0.099,31,reviewed,us,us
2020-09-15T07:29:43.493Z,-36.8284,177.2613,10,4.5,mb,,169,1.11,0.79,us,us7000bnhf,2020-09-16T05:01:35.783Z,"126 km NE of Maketu, New Zealand",earthquake,6.9,1.6,0.192,10,reviewed,us,us
2020-09-15T06:44:09.915Z,-3.4104,-80.3066,51.16,4.8,mb,,156,3.218,0.78,us,us7000bnff,2020-09-15T11:54:08.811Z,"10 km NW of Aguas Verdes, Peru",earthquake,8.8,8.4,0.032,302,reviewed,us,us
2020-09-15T06:06:59.726Z,35.9656,140.5846,35,4.6,mb,,80,2.004,0.68,us,us7000bneq,2020-09-15T08:03:38.040Z,"4 km NE of Itako, Japan",earthquake,2.9,1.9,0.091,36,reviewed,us,us
2020-09-15T05:11:54.011Z,-27.8843,-71.4478,23,4.5,mwr,,146,0.459,0.53,us,us7000bned,2020-09-15T05:39:34.040Z,"102 km NW of Vallenar, Chile",earthquake,5.1,1.9,0.063,24,reviewed,us,us
2020-09-15T04:38:11.827Z,31.7318,93.4619,10,4.6,mb,,68,2.851,0.68,us,us7000bpu3,2020-10-06T02:28:50.040Z,"136 km ENE of Nagqu, China",earthquake,4.4,1.8,0.133,17,reviewed,us,us
2020-09-15T04:23:50.361Z,24.2352,126.5269,10,4.5,mb,,101,3.032,0.65,us,us7000bpu1,2020-10-06T02:18:10.040Z,"139 km ESE of Hirara, Japan",earthquake,8.1,1.9,0.145,14,reviewed,us,us
2020-09-15T04:12:16.291Z,-15.095,179.8689,10,6,mww,,34,3.159,0.66,us,us7000bndc,2020-10-06T02:54:09.577Z,"157 km NNE of Labasa, Fiji",earthquake,3.2,1.7,0.098,10,reviewed,us,us
2020-09-15T03:41:28.052Z,55.9704,158.4171,344,6.4,mww,,25,2.898,0.7,us,us7000bnd1,2020-10-06T03:35:08.893Z,"18 km WNW of Esso, Russia",earthquake,6.9,1.8,0.028,120,reviewed,us,us
2020-09-15T03:38:57.488Z,-18.162,-178,548.14,4.5,mb,,82,3.78,0.68,us,us7000bptu,2020-10-06T01:31:15.040Z,"284 km E of Levuka, Fiji",earthquake,13.3,7.5,0.109,25,reviewed,us,us
2020-09-15T03:30:13.939Z,52.6876,172.6078,22.14,4.5,mb,,164,0.908,0.28,us,us7000bpu2,2020-10-06T02:51:19.040Z,"42 km WSW of Attu Station, Alaska",earthquake,10.6,5,0.145,14,reviewed,us,us
2020-09-14T23:26:38.112Z,-20.5049,-177.604,512.57,4.5,mb,,173,4.939,1.25,us,us7000bpt6,2020-09-19T02:27:25.040Z,"258 km WNW of Haveluloto, Tonga",earthquake,15.7,5,0.121,20,reviewed,us,us
2020-09-14T21:20:32.071Z,45.3759,150.0618,74.49,4.5,mb,,100,5.313,0.86,us,us7000bpt2,2020-09-21T22:58:57.040Z,"172 km E of Kuril’sk, Russia",earthquake,11.1,7.3,0.102,28,reviewed,us,us
2020-09-14T21:12:23.271Z,-62.3804,-58.4854,10,4.5,mb,,93,0.165,0.9,us,us7000bpt5,2020-09-21T22:50:58.040Z,"South Shetland Islands",earthquake,5.4,1.8,0.204,7,reviewed,us,us
2020-09-14T19:53:35.502Z,-15.3385,-172.9948,10,4.7,mb,,86,1.843,0.93,us,us7000bn6r,2020-09-22T13:45:13.040Z,"109 km NE of Hihifo, Tonga",earthquake,8.9,1.8,0.05,121,reviewed,us,us
2020-09-14T14:29:28.426Z,14.4089,-91.1015,137.36,4.6,mb,,120,0.586,0.87,us,us7000bn11,2020-09-20T19:13:07.040Z,"6 km ESE of Patulul, Guatemala",earthquake,2.6,4.9,0.059,87,reviewed,us,us
2020-09-14T13:23:04.247Z,0.8312,-30.1649,10,4.5,mb,,107,15.471,1.25,us,us7000bpsw,2020-09-20T18:28:26.040Z,"central Mid-Atlantic Ridge",earthquake,10.1,2,0.191,8,reviewed,us,us
2020-09-14T11:30:18.675Z,24.9433,124.3793,82.65,4.5,mww,,86,1.331,1.55,us,us7000bmzu,2020-09-16T00:19:45.040Z,"70 km NNE of Ishigaki, Japan",earthquake,7,5.6,0.093,11,reviewed,us,us
2020-09-14T11:07:19.884Z,-6.8213,129.2828,142.04,4.6,mb,,69,2.308,0.76,us,us7000bmzn,2020-09-14T11:39:45.040Z,"Banda Sea",earthquake,7.1,7.3,0.075,53,reviewed,us,us
2020-09-14T10:23:35.875Z,11.8707,142.5764,10,4.8,mb,,128,2.814,0.77,us,us7000bmzm,2020-09-14T11:24:37.040Z,"274 km SW of Merizo Village, Guam",earthquake,12.7,1.9,0.049,127,reviewed,us,us
2020-09-14T10:08:41.813Z,51.0969,157.1358,90.33,4.5,mb,,150,2.044,0.79,us,us7000bmyy,2020-09-14T10:54:27.040Z,"62 km SE of Ozernovskiy, Russia",earthquake,9.9,6.3,0.044,149,reviewed,us,us
2020-09-14T10:04:18.807Z,-36.1391,-99.4194,10,4.8,mb,,159,12.358,0.55,us,us7000bmyv,2020-09-14T10:26:28.040Z,"southeast of Easter Island",earthquake,16.1,2,0.089,39,reviewed,us,us
2020-09-14T08:07:11.122Z,10.5396,145.8546,10,5,mb,,40,3.18,0.68,us,us7000bmxp,2020-10-09T08:17:20.101Z,"south of the Mariana Islands",earthquake,8.8,1.9,0.046,153,reviewed,us,us
2020-09-14T06:40:18.608Z,1.7561,67.171,10,4.5,mb,,209,5.956,0.18,us,us7000bpsi,2020-10-10T08:53:27.040Z,"Carlsberg Ridge",earthquake,12.5,2,0.171,10,reviewed,us,us
2020-09-14T04:54:17.213Z,17.6988,146.6541,50.31,4.5,mb,,134,2.581,0.79,us,us7000bpsh,2020-09-21T22:36:20.040Z,"291 km NNE of Saipan, Northern Mariana Islands",earthquake,14.2,8.2,0.087,39,reviewed,us,us
2020-09-14T02:47:48.786Z,4.2121,126.7114,41.02,4.5,mb,,112,3.054,0.46,us,us7000bmvd,2020-09-21T22:16:22.040Z,"191 km SE of Sarangani, Philippines",earthquake,8.5,7.8,0.098,31,reviewed,us,us
2020-09-14T02:45:07.793Z,-55.9365,-27.04,35,4.7,mb,,124,5.67,0.83,us,us7000bpt7,2020-09-21T22:13:54.040Z,"South Sandwich Islands region",earthquake,13.6,2,0.133,17,reviewed,us,us
2020-09-14T02:36:49.853Z,-46.8727,33.4669,10,4.8,mb,,42,14.615,0.81,us,us7000bpsk,2020-09-21T22:03:12.040Z,"Prince Edward Islands region",earthquake,11.6,1.8,0.109,26,reviewed,us,us
2020-09-14T02:18:34.245Z,9.2309,126.5373,12.94,4.5,mb,,135,2.347,1.08,us,us7000bpse,2020-09-21T21:46:51.040Z,"38 km E of Cortes, Philippines",earthquake,14.9,5.8,0.113,23,reviewed,us,us
2020-09-14T02:12:13.522Z,-20.7573,-178.2984,547.09,4.6,mb,,98,4.567,0.85,us,us7000bmuy,2020-09-21T21:40:35.040Z,"Fiji region",earthquake,11.3,2.6,0.056,94,reviewed,us,us
2020-09-14T01:58:30.942Z,45.6163,-27.9268,10,4.5,mb,,51,15.224,0.76,us,us7000bmv2,2020-09-21T21:37:37.040Z,"northern Mid-Atlantic Ridge",earthquake,9,1.8,0.077,50,reviewed,us,us
2020-09-13T21:44:25.487Z,-32.7091,-178.7984,35,4.5,mb,,123,3.532,0.89,us,us7000bpgc,2020-10-06T04:04:13.040Z,"south of the Kermadec Islands",earthquake,6.8,2,0.15,13,reviewed,us,us
2020-09-13T20:45:23.772Z,-59.6112,-25.4768,84.11,4.7,mb,,193,8.04,1.05,us,us7000bpgg,2020-09-19T18:13:57.040Z,"South Sandwich Islands region",earthquake,12,11,0.115,23,reviewed,us,us
2020-09-13T20:41:55.149Z,4.3217,126.8509,10,4.9,mb,,115,3.009,1.01,us,us7000bms6,2020-10-09T20:22:09.040Z,"194 km SE of Sarangani, Philippines",earthquake,6,1.8,0.052,117,reviewed,us,us
2020-09-13T19:06:49.260Z,-16.9842,167.7994,10,4.7,mb,,118,1.632,0.68,us,us7000bmru,2020-09-13T19:58:59.040Z,"99 km NNW of Port-Vila, Vanuatu",earthquake,8.2,1.9,0.184,9,reviewed,us,us
2020-09-13T18:28:52.872Z,4.2268,96.7017,131.31,5,mww,,102,1.025,0.83,us,us7000bmra,2020-09-13T18:45:52.040Z,"64 km E of Meulaboh, Indonesia",earthquake,7.7,6.3,0.098,10,reviewed,us,us
2020-09-13T16:59:58.593Z,-2.0765,119.2329,24.9,4.8,mww,,34,2.518,0.75,us,us7000bmqx,2020-09-20T16:33:58.040Z,"77 km NNE of Mamuju, Indonesia",earthquake,4.3,4.5,0.093,11,reviewed,us,us
2020-09-13T16:59:50.568Z,-2.8414,67.8419,10,4.6,mb,,198,51.043,1.1,us,us7000bpg4,2020-09-20T16:30:51.040Z,"Carlsberg Ridge",earthquake,19.9,1.9,0.314,5,reviewed,us,us
2020-09-13T16:50:30.621Z,4.2154,126.9614,35,4.9,mb,,53,3.151,0.8,us,us7000bmqv,2020-09-20T16:14:06.040Z,"211 km SE of Sarangani, Philippines",earthquake,6,1.9,0.056,99,reviewed,us,us
2020-09-13T16:24:21.957Z,32.0902,105.339,16.29,4.5,mb,,56,3.993,0.45,us,us7000bpg3,2020-09-20T16:09:29.040Z,"60 km SW of Guangyuan, China",earthquake,9.4,5,0.127,18,reviewed,us,us
2020-09-13T16:16:41.063Z,6.4097,60.2937,10,4.6,mb,,81,12.014,0.68,us,us7000bmql,2020-09-20T15:57:18.040Z,"Carlsberg Ridge",earthquake,10.1,1.8,0.088,39,reviewed,us,us
2020-09-13T14:09:02.196Z,48.9026,142.134,10,4.6,mb,,107,1.99,0.46,us,us7000bmq2,2020-09-20T13:54:52.040Z,"20 km SSE of Uglegorsk, Russia",earthquake,7.2,1.8,0.047,137,reviewed,us,us
2020-09-13T13:42:26.407Z,48.9321,142.0866,10,5,mb,,84,2.026,0.57,us,us7000bmpy,2020-09-20T13:52:41.040Z,"16 km S of Uglegorsk, Russia",earthquake,5.5,1.4,0.026,474,reviewed,us,us
2020-09-13T11:47:21.060Z,-32.8592,-178.6349,10,5.2,mb,,124,3.653,0.63,us,us7000bmp6,2020-09-26T09:54:49.040Z,"south of the Kermadec Islands",earthquake,8.8,1.5,0.085,46,reviewed,us,us
2020-09-13T10:44:43.323Z,40.7214,142.7113,41.18,4.8,mb,,136,1.252,0.96,us,us7000bmne,2020-09-25T12:35:09.901Z,"105 km ENE of Hachinohe, Japan",earthquake,6.8,4.9,0.062,82,reviewed,us,us
2020-09-13T10:28:20.177Z,-6.0552,147.026,61.86,5.4,mb,,35,3.33,0.63,us,us7000bmnc,2020-09-25T12:38:48.099Z,"73 km N of Lae, Papua New Guinea",earthquake,7.2,6.6,0.054,118,reviewed,us,us
2020-09-13T08:07:52.494Z,-8.3167,-79.8102,43.98,4.5,mb,,195,4.673,0.16,us,us7000bmn1,2020-09-13T08:46:52.040Z,"74 km WSW of Santiago de Cao, Peru",earthquake,12,12.7,0.135,16,reviewed,us,us
2020-09-13T07:24:23.975Z,8.3403,-83.006,10,4.5,mb,,115,0.318,1.35,us,us7000bpfn,2020-10-09T08:57:15.040Z,"15 km WSW of Finca Blanco, Panama",earthquake,5.6,1.9,0.163,11,reviewed,us,us
2020-09-13T05:18:28.510Z,-62.0723,-58.906,10,4.7,mb,,124,0.201,0.58,us,us7000bpfh,2020-09-30T23:06:39.040Z,"South Shetland Islands",earthquake,3.1,1.9,0.166,11,reviewed,us,us
2020-09-13T05:03:35.143Z,-62.3043,-58.3503,10,4.6,mb,,71,0.16,0.93,us,us7000bpfx,2020-09-30T23:53:33.040Z,"South Shetland Islands",earthquake,4.2,1.9,0.158,12,reviewed,us,us
2020-09-13T03:04:42.114Z,36.2066,53.528,10,4.5,mb,,69,6.448,0.9,us,us7000bmlb,2020-10-09T03:32:38.040Z,"53 km SSE of Nekā, Iran",earthquake,7.6,1.9,0.08,46,reviewed,us,us
2020-09-13T01:22:25.768Z,30.5599,140.0267,69.82,4.7,mb,,53,2.554,0.59,us,us7000bmkz,2020-10-09T03:20:49.040Z,"Izu Islands, Japan region",earthquake,9.7,5.6,0.03,338,reviewed,us,us
2020-09-13T01:00:54.873Z,-58.5269,-25.0724,10,4.6,mb,,80,16.006,0.74,us,us7000bpf7,2020-10-09T02:53:06.040Z,"South Sandwich Islands region",earthquake,12.8,1.6,0.137,18,reviewed,us,us
2020-09-13T00:41:48.138Z,4.1062,126.5443,43.44,4.6,mb,,112,3.096,0.45,us,us7000bpf6,2020-09-25T03:47:21.040Z,"186 km SE of Sarangani, Philippines",earthquake,8.1,7.8,0.087,39,reviewed,us,us
2020-09-13T00:14:10.432Z,30.5353,140.1294,10,4.5,mb,,128,4.445,0.66,us,us7000bmki,2020-09-25T03:26:12.040Z,"Izu Islands, Japan region",earthquake,8.3,1.8,0.115,22,reviewed,us,us
2020-09-12T21:23:26.947Z,-62.2959,-58.293,13.67,4.8,mb,,65,0.182,0.82,us,us7000bpdy,2020-09-24T04:58:17.040Z,"South Shetland Islands",earthquake,5.1,3.7,0.107,27,reviewed,us,us
2020-09-12T20:26:19.253Z,-7.2968,128.433,138.72,5.2,mww,,11,2.921,0.97,us,us7000bmip,2020-09-24T04:30:00.644Z,"208 km NE of Lospalos, Timor Leste",earthquake,7,3.9,0.065,23,reviewed,us,us
2020-09-12T17:19:17.057Z,41.3751,83.8154,10,4.6,mb,,98,3.469,0.63,us,us7000bmh8,2020-10-08T18:58:37.040Z,"southern Xinjiang, China",earthquake,5.2,1.9,0.063,78,reviewed,us,us
2020-09-12T13:38:09.768Z,0.5543,124.294,140.44,4.5,mb,,59,2.197,0.8,us,us7000bmem,2020-10-09T20:35:30.040Z,"101 km SW of Tomohon, Indonesia",earthquake,5.8,7.1,0.116,22,reviewed,us,us
2020-09-12T13:07:31.430Z,-6.5485,104.4908,10,4.7,mb,,115,2.657,0.76,us,us7000bme4,2020-10-09T20:31:30.040Z,"149 km W of Labuan, Indonesia",earthquake,8.6,1.9,0.111,25,reviewed,us,us
2020-09-12T12:14:40.338Z,-26.0568,-177.1995,109.56,4.8,mb,,82,3.241,0.67,us,us7000bmdu,2020-10-11T05:41:06.040Z,"south of the Fiji Islands",earthquake,10.1,6.8,0.035,248,reviewed,us,us
2020-09-12T09:45:30.892Z,-28.1081,-71.4217,20.4,4.5,mb,,145,0.321,1.12,us,us7000bmdd,2020-09-21T03:27:44.040Z,"83 km NW of Vallenar, Chile",earthquake,5.6,5.8,0.192,8,reviewed,us,us
2020-09-12T09:07:17.135Z,-17.1043,167.6646,14.01,4.6,mb,,176,1.706,0.94,us,us7000bpde,2020-09-21T03:23:38.040Z,"98 km NW of Port-Vila, Vanuatu",earthquake,8.7,5,0.146,14,reviewed,us,us
2020-09-12T09:04:29.998Z,-17.1058,167.7991,14.69,4.6,mb,,145,1.745,0.85,us,us7000bpdd,2020-09-21T03:19:13.040Z,"88 km NW of Port-Vila, Vanuatu",earthquake,9.5,5.9,0.119,21,reviewed,us,us
2020-09-12T08:34:27.322Z,-17.2576,167.6786,10,5.9,mww,,64,1.857,0.7,us,us7000bmcx,2020-09-25T12:11:10.835Z,"85 km NW of Port-Vila, Vanuatu",earthquake,6,1.9,0.043,51,reviewed,us,us
2020-09-12T07:53:06.683Z,-36.8407,177.1934,10,4.7,mwr,,127,1.144,0.65,us,us7000bmcd,2020-09-25T11:51:04.253Z,"121 km E of Tairua, New Zealand",earthquake,7.5,1.9,0.068,21,reviewed,us,us
2020-09-12T07:10:36.130Z,-9.7204,119.0697,35,4.5,mb,,81,3.308,0.77,us,us7000bmbt,2020-09-25T11:42:12.040Z,"131 km W of Waingapu, Indonesia",earthquake,4.9,2,0.118,21,reviewed,us,us
2020-09-12T06:47:22.809Z,-14.8714,167.3839,136.04,5.1,mww,,57,0.598,0.68,us,us7000bmbi,2020-09-25T11:38:36.040Z,"38 km ENE of Port-Olry, Vanuatu",earthquake,8.8,5.4,0.071,19,reviewed,us,us
2020-09-12T05:59:05.695Z,-34.9131,-179.9152,35,4.6,mb,,170,3.009,0.85,us,us7000bmbb,2020-09-25T11:17:47.040Z,"south of the Kermadec Islands",earthquake,15.4,2,0.151,13,reviewed,us,us
2020-09-12T03:49:05.223Z,38.6964,142.2752,43.77,4.5,mwr,,121,2.289,0.74,us,us7000bma2,2020-10-09T02:43:29.040Z,"63 km SE of Ōfunato, Japan",earthquake,6.6,5.5,0.071,19,reviewed,us,us
2020-09-12T02:50:43.048Z,38.6617,142.3756,34.08,5,mb,,130,2.353,1.4,us,us7000bm9p,2020-10-09T02:24:30.040Z,"73 km SE of Ōfunato, Japan",earthquake,3.6,5.3,0.096,35,reviewed,us,us
2020-09-12T02:44:11.238Z,38.7513,142.2499,34,6.1,mww,,47,2.231,1.01,us,us7000bm9m,2020-10-09T02:24:36.695Z,"58 km SE of Ōfunato, Japan",earthquake,6.4,1.8,0.057,30,reviewed,us,us
2020-09-12T02:37:29.824Z,-17.8709,-178.0097,558.55,5.6,mww,,36,3.544,1.07,us,us7000bm9g,2020-10-09T02:02:00.290Z,"Fiji region",earthquake,9.6,5.3,0.093,11,reviewed,us,us
2020-09-12T00:41:38.207Z,-12.0461,166.241,74.55,4.5,mb,,102,3.507,0.56,us,us7000bpd0,2020-09-19T03:43:28.040Z,"153 km SSE of Lata, Solomon Islands",earthquake,13.1,8.6,0.128,18,reviewed,us,us
2020-09-11T23:54:12.420Z,-15.562,-13.2277,10,5,mb,,45,7.214,0.62,us,us7000bnzj,2020-09-18T05:22:29.040Z,"southern Mid-Atlantic Ridge",earthquake,6.2,1.8,0.074,58,reviewed,us,us
2020-09-11T23:46:04.489Z,-15.5635,-12.7759,10,5,mb,,41,6.78,0.78,us,us7000bnzi,2020-09-19T01:59:47.040Z,"southern Mid-Atlantic Ridge",earthquake,10,1.9,0.052,118,reviewed,us,us
2020-09-11T23:30:52.764Z,-4.6094,153.2427,60.19,4.8,mb,,69,1.153,0.7,us,us7000bm7e,2020-09-20T05:00:31.040Z,"112 km ESE of Kokopo, Papua New Guinea",earthquake,8.2,5.2,0.042,176,reviewed,us,us
2020-09-11T23:04:55.925Z,-59.8969,-56.1601,10,4.9,mb,,89,10.625,0.74,us,us7000bm6y,2020-09-20T05:06:00.040Z,"Scotia Sea",earthquake,10.6,1.6,0.075,56,reviewed,us,us
2020-09-11T23:04:39.220Z,-62.3463,-58.5002,10,4.5,mb,,80,0.133,1.08,us,us7000bnzf,2020-09-27T03:17:56.040Z,"South Shetland Islands",earthquake,5.1,1.9,0.271,4,reviewed,us,us
2020-09-11T22:13:55.059Z,42.4938,141.5447,131.61,5,mb,,92,1.289,0.7,us,us7000bnzh,2020-09-19T02:06:29.040Z,"16 km SSW of Tomakomai, Japan",earthquake,7.7,9.7,0.281,4,reviewed,us,us
2020-09-11T16:58:28.066Z,-2.4223,-12.2426,10,4.7,mb,,52,5.866,1.85,us,us7000bnze,2020-09-20T15:07:46.040Z,"north of Ascension Island",earthquake,9.3,1.9,0.166,11,reviewed,us,us
2020-09-11T10:13:43.830Z,-21.3935,-69.988,47.13,4.5,mb,,136,0.112,0.86,us,us7000blr1,2020-09-11T13:31:14.995Z,"80 km NNE of Tocopilla, Chile",earthquake,7,2.7,0.191,8,reviewed,us,us
2020-09-11T08:25:07.591Z,-21.4278,-69.9452,45.09,4.5,mwr,,72,0.116,0.65,us,us7000blpf,2020-09-25T10:39:52.262Z,"78 km NNE of Tocopilla, Chile",earthquake,4.8,6.4,,,reviewed,us,guc
2020-09-11T07:35:57.195Z,-21.3957,-69.9093,51,6.2,mww,,72,0.076,0.87,us,us7000blm2,2020-10-06T15:10:12.394Z,"82 km NNE of Tocopilla, Chile",earthquake,6.3,1.9,0.071,19,reviewed,us,us
2020-09-11T04:56:25.257Z,21.9848,143.0991,237.25,4.5,mb,,47,7.176,0.72,us,us7000blle,2020-10-09T01:20:18.040Z,"Mariana Islands region",earthquake,8.8,5.2,0.048,125,reviewed,us,us
2020-09-11T04:52:32.360Z,13.1587,120.856,76.54,4.6,mb,,124,4.385,0.61,us,us7000blld,2020-10-09T01:16:30.193Z,"17 km ENE of Santa Cruz, Philippines",earthquake,9.5,7.8,0.072,57,reviewed,us,us
2020-09-11T04:44:32.958Z,50.4999,173.9947,9.76,4.7,mb,,139,2.233,1.04,us,us7000bll3,2020-10-09T01:10:45.040Z,"266 km SSE of Attu Station, Alaska",earthquake,7.4,4.1,0.035,245,reviewed,us,us
2020-09-11T02:28:19.107Z,12.508,143.1317,104.79,4.5,mb,,84,2.004,0.57,us,us7000bnyj,2020-10-09T00:49:23.040Z,"186 km WSW of Merizo Village, Guam",earthquake,5.4,9.6,0.15,13,reviewed,us,us
2020-09-11T02:13:15.868Z,38.6809,142.8224,10,4.5,mb,,151,2.504,0.95,us,us7000blkf,2020-10-09T00:48:11.040Z,"105 km ESE of Ōfunato, Japan",earthquake,5.7,1.9,0.139,15,reviewed,us,us
2020-09-11T00:57:20.654Z,-20.8469,-69.0314,123.95,4.6,mb,,59,0.711,0.6,us,us7000bljf,2020-09-11T05:59:13.204Z,"136 km ESE of Iquique, Chile",earthquake,5.4,6.7,0.137,16,reviewed,us,us
